Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
9,"CP Hoffmann, C Fieseler","Shareholder activism and the new role of investor relations",2017,"The Handbook of Financial …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119240822.ch16","https://scholar.google.com/scholar?cites=6501070694791266717&as_sdt=2005&sciodt=2007&hl=en",328,"2025-02-06 14:45:45","","10.1002/9781119240822.ch16","","",,,,,9,1.13,5,2,8,"… engage the activist investors. Eventually, institutional shareholders joined the activist funds, the bid … Subsequently, both the CEO and the chairman of the supervisory board resigned. In …","https://scholar.google.com/scholar?output=instlink&q=info:nUG8TlpxOFoJ:scholar.google.com/&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023&scillfp=6457612313298220626&oi=lle","https://scholar.google.com/scholar?q=related:nUG8TlpxOFoJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
10,"CNV Krishnan, F Partnoy, RS Thomas","Top hedge funds and shareholder activism",2015,"Available at SSRN","researchgate.net","https://www.researchgate.net/profile/Cnv-Krishnan/publication/274510519_Top_Hedge_Funds_The_Importance_of_Reputation_in_Shareholder_Activism/links/55673dc408aeccd7773785e1/Top-Hedge-Funds-The-Importance-of-Reputation-in-Shareholder-Activism.pdf","https://scholar.google.com/scholar?cites=10023895298913916187&as_sdt=2005&sciodt=2007&hl=en",95,"2025-02-06 14:45:45","PDF","","","",,,,,10,1.00,3,3,10,"… on a number of hedge fund characteristics from Activist Insight. These include the number of top management and board personnel each year (including CEO, CFO, and COO, as well …","https://www.researchgate.net/profile/Cnv-Krishnan/publication/274510519_Top_Hedge_Funds_The_Importance_of_Reputation_in_Shareholder_Activism/links/55673dc408aeccd7773785e1/Top-Hedge-Funds-The-Importance-of-Reputation-in-Shareholder-Activism.pdf","https://scholar.google.com/scholar?q=related:G9V4XaoHHIsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
11,"A Soergel","Corporate activism and the rise of the outspoken CEO",2016,"US News &World Report","","","https://scholar.google.com/scholar?cites=12011930256664011037&as_sdt=2005&sciodt=2007&hl=en",259,"2025-02-06 14:45:45","CITATION","","","",,,,,11,1.22,11,1,9,"","","https://scholar.google.com/scholar?q=related:HaE5L-3ysqYJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
13,"S Arvidsson, S Sabelfeld","Adaptive framing of sustainability in CEO letters",2023,"Accounting, Auditing &Accountability …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/AAAJ-11-2019-4274/full/html","https://scholar.google.com/scholar?cites=455774265109526942&as_sdt=2005&sciodt=2007&hl=en",268,"2025-02-06 14:45:45","HTML","10.1108/AAAJ-11-2019-4274","","",,,,,13,6.50,7,2,2,"… The results show that various discourses of sustainability, emerging from policies and regulatory initiatives, socio-political events and civil society activism, are reflected in the ways …","https://www.emerald.com/insight/content/doi/10.1108/AAAJ-11-2019-4274/full/html","https://scholar.google.com/scholar?q=related:njmegUc8UwYJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
14,"M Brauer, M Wiersema, P Binder","“Dear CEO and board”: How activist investors' confidence in tone influences campaign success",2023,"Organization Science","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/orsc.2022.1625","https://scholar.google.com/scholar?cites=6775779894897422167&as_sdt=2005&sciodt=2007&hl=en",17,"2025-02-06 14:45:45","","10.1287/orsc.2022.1625","","",,,,,14,7.00,5,3,2,"… We control for CEO and board characteristics that may influence the success of an activist’s campaign. Specifically, we include controls for CEO duality, CEO tenure, board size, and …","https://pubsonline.informs.org/doi/pdf/10.1287/orsc.2022.1625","https://scholar.google.com/scholar?q=related:Vy-YL-pnCF4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
14,"JC Coffee","The agency costs of activism: Information leakage, thwarted majorities, and the public morality",2017,"European Corporate Governance Institute (ECGI)-Law …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3058319","https://scholar.google.com/scholar?cites=13971064422740972773&as_sdt=2005&sciodt=2007&hl=en",151,"2025-02-06 14:45:45","","","","",,,,,14,1.75,14,1,8,"… 3 Lazard’s Shareholder Advisory Group reports that, since 2013, annualized CEO turnover at activist targets has averaged 23% compared to 12% for non-targets. See Lazard’s …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3058319","https://scholar.google.com/scholar?q=related:5dSSExIx48EJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
14,"M Belcredi, S Bozzi, A Ciavarella…","Institutional investors' activism under concentrated ownership and the role of proxy advisors. Evidence from the Italian say-on-pay",2017,"Corporate Ownership & …","publicatt.unicatt.it","https://publicatt.unicatt.it/handle/10807/108009","https://scholar.google.com/scholar?cites=3640407506697291076&as_sdt=2005&sciodt=2007&hl=en",166,"2025-02-06 14:45:45","","","","",,,,,14,1.75,4,4,8,"… to act as delegated monitors on CEO remuneration and to generate shared benefits of … seem to pay particular attention to the governance of CEO remuneration (ie the composition of …","https://publicatt.unicatt.it/bitstream/10807/108009/1/2017%20COC%20institutional_investors_activism_under_concentrated_ownership_and_the_role_of_proxy_advisors._evidence_from_the_italian_say-on-pay.pdf","https://scholar.google.com/scholar?q=related:RIVb8lZThTIJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
15,"MJ Conyon","Shareholder say-on-pay voting and CEO compensation",2015,"","cbs.dk","https://www.cbs.dk/files/cbs.dk/call_to_action/shareholder_say-on-pay_voting_and_ceo_compensation.pdf","https://scholar.google.com/scholar?cites=1506170502375956924&as_sdt=2005&sciodt=2007&hl=en",303,"2025-02-06 14:45:45","PDF","","","",,,,,15,1.50,15,1,10,"… We conclude that there is an important role for shareholder activism in the arena of corporate governance and compensation strategy. The rest of the paper is organized as follows. …","https://www.cbs.dk/files/cbs.dk/call_to_action/shareholder_say-on-pay_voting_and_ceo_compensation.pdf","https://scholar.google.com/scholar?q=related:vGFKhRf-5hQJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
17,"V Barros, MJ Guedes, J Santos, JM Sarmento","Shareholder activism and firms' performance",2023,"Research in International …","Elsevier","https://www.sciencedirect.com/science/article/pii/S027553192200246X","https://scholar.google.com/scholar?cites=3388043130579477670&as_sdt=2005&sciodt=2007&hl=en",39,"2025-02-06 14:45:45","HTML","","","",,,,,17,8.50,4,4,2,"… Board control is a demand aimed at securing control of the board of directors, which usually means replacing the CEO and other board members. The 13D filing on the Wegener Corp in …","https://www.sciencedirect.com/science/article/pii/S027553192200246X","https://scholar.google.com/scholar?q=related:pmTk0Ua_BC8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
17,"SS Shingade, S Rastogi","Shareholders' activism and firm performance: A review of literature",2019,"Indian Journal of Commerce and Management …","ijcms.in","https://ijcms.in/index.php/ijcms/article/view/86","https://scholar.google.com/scholar?cites=17019670820633172655&as_sdt=2005&sciodt=2007&hl=en",78,"2025-02-06 14:45:45","","","","",,,,,17,2.83,9,2,6,"… Infosys) and compensation paid to Vishal Sikka (CEO of Infosys) and executive compensation became a topic of discussion. CEO compensation is found out to be affected by ownership …","https://ijcms.in/index.php/ijcms/article/download/86/77","https://scholar.google.com/scholar?q=related:r9rr8W8EMuwJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
18,"A Agnihotri, S Bhattacharya","CSR fit and organizational attractiveness for job applicants",2022,"International Journal of Organizational …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/IJOA-12-2020-2514/full/html","https://scholar.google.com/scholar?cites=4580169611841222975&as_sdt=2005&sciodt=2007&hl=en",89,"2025-02-06 14:45:45","","10.1108/IJOA-12-2020-2514","","",,,,,18,6.00,9,2,3,"… This paper also introduces the role of CEO activism in recruitment. … it is valuable to examine CEO activism from the perspective of job applicants. As such, the role of CEO activism in the …","","https://scholar.google.com/scholar?q=related:P7nVxP4HkD8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
18,"Q Wang, M Qiu","Minority shareholders' activism and stock price crash risk: Evidence from China",2023,"International Review of Financial Analysis","Elsevier","https://www.sciencedirect.com/science/article/pii/S1057521923001102","https://scholar.google.com/scholar?cites=1386198929138484451&as_sdt=2005&sciodt=2007&hl=en",325,"2025-02-06 14:45:45","HTML","","","",,,,,18,9.00,9,2,2,"This study investigates the effect of minority shareholders' activism on stock price crash risk in the Chinese stock market. Using a novel dataset on minority shareholders' attendance at …","https://www.sciencedirect.com/science/article/pii/S1057521923001102","https://scholar.google.com/scholar?q=related:44RT55TEPBMJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
19,"IT Gulbrandsen, SN Just, J Uldam","S (t) imulating resistance: Corporate responses to the Trump presidency",2022,"Organization","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1350508420939225","https://scholar.google.com/scholar?cites=10244113580365271195&as_sdt=2005&sciodt=2007&hl=en",200,"2025-02-06 14:45:45","","10.1177/1350508420939225","","",,,,,19,6.33,6,3,3,"… to the emergent field of corporate activism by exploring how … In so doing, we first situate corporate activism in relation to … : an open letter from Under Armour CEO Kevin Plank, which was …","https://journals.sagepub.com/doi/pdf/10.1177/1350508420939225","https://scholar.google.com/scholar?q=related:m1BtlAZnKo4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
20,"BA Voußem, U Schäffer, D Schweizer","Top management turnover under the influence of activist investors",2015,"Journal of Management & …","Springer","https://link.springer.com/article/10.1007/s10997-014-9290-0","https://scholar.google.com/scholar?cites=10963314015133185080&as_sdt=2005&sciodt=2007&hl=en",58,"2025-02-06 14:45:45","HTML","10.1007/s10997-014-9290-0","","",,,,,20,2.00,7,3,10,"… More specifically, we analyze CEO and CFO turnover under the presence of activist investors in large listed corporations. Using a sample of the 100 largest German corporations …","https://link.springer.com/article/10.1007/s10997-014-9290-0","https://scholar.google.com/scholar?q=related:ODQTuQKEJZgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
20,"A Rheinhardt, F Briscoe, A Joshi","Organization-as-platform activism: Theory and evidence from the National Football League “take a knee” movement",2023,"Administrative Science …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/00018392221148725","https://scholar.google.com/scholar?cites=15280367517805928919&as_sdt=2005&sciodt=2007&hl=en",109,"2025-02-06 14:45:45","","10.1177/00018392221148725","","",,,,,20,10.00,7,3,2,"… Receptivity of organizational audience may be secondary (CEO ideology controlled for in … We refer to this as “citizen activism” to differentiate it from the other forms of activism that we …","https://scholar.google.com/scholar?output=instlink&q=info:12E9cEzFDtQJ:scholar.google.com/&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023&scillfp=17637078889592529242&oi=lle","https://scholar.google.com/scholar?q=related:12E9cEzFDtQJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
20,"Y Nili","Servants of two masters? The feigned hysteria over activist-paid directors",2015,"U. Pa. J. Bus. L.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/upjlel18&section=16","https://scholar.google.com/scholar?cites=2749999527481892031&as_sdt=2005&sciodt=2007&hl=en",178,"2025-02-06 14:45:45","","","","",,,,,20,2.00,20,1,10,"… Recently, however, activist investors have asked shareholders to elect directorcandidates who … , where activism resulted in winning four board seats and removal of both CEO and …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2640736","https://scholar.google.com/scholar?q=related:v9wMCAD2KSYJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
20,"W Shandwick","CEO activism in 2017: High noon in the C-suite",2017,"… . com/uploads/news/files/ceo-activism-in-2017-high …","","","https://scholar.google.com/scholar?cites=12530703844773316128&as_sdt=2005&sciodt=2007&hl=en",179,"2025-02-06 14:45:45","CITATION","","","",,,,,20,2.50,20,1,8,"","","https://scholar.google.com/scholar?q=related:IMZVncEA5q0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
20,"SS Bouaziz, IBA Fakhfakh, A Jarboui","Shareholder activism, earnings management and market performance consequences: French case",2020,"International Journal of Law …","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/IJLMA-03-2018-0050/full/html","https://scholar.google.com/scholar?cites=12242250380564082306&as_sdt=2005&sciodt=2007&hl=en",237,"2025-02-06 14:45:45","HTML","10.1108/IJLMA-03-2018-0050","","",,,,,20,4.00,7,3,5,"Purpose The purpose of this study is to investigate the impact of the relationship between shareholder activism and earnings management on the market performance of French …","https://www.emerald.com/insight/content/doi/10.1108/IJLMA-03-2018-0050/full/html","https://scholar.google.com/scholar?q=related:gq7p4Ns15akJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
20,"J Guest","Watchdogs and whistleblowers: A reference guide to consumer activism",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=3BfHEAAAQBAJ&oi=fnd&pg=PP1&dq=%22ceo%22+%22activism%22%7C%22activist%22&ots=TDlXcp5NGa&sig=lWBGrU6GiIinh1_AuiMU4IcxKLI","https://scholar.google.com/scholar?cites=9164794239097383661&as_sdt=2005&sciodt=2007&hl=en",321,"2025-02-06 14:45:45","BOOK","","","",,,,,20,2.00,20,1,10,"… I've had the good fortune to work for nearly four decades as a consumer activist. Among … still advocates under that name) and as its president and CEO from 2001 to 2014. I've also been …","","https://scholar.google.com/scholar?q=related:7SrypM3jL38J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
21,"ID Gow, SPS Shin, S Srinivasan","Consequences to directors of shareholder activism",2014,"Harvard Business School …","dash.harvard.edu","https://dash.harvard.edu/handle/1/27899458","https://scholar.google.com/scholar?cites=13304050175505784317&as_sdt=2005&sciodt=2007&hl=en",64,"2025-02-06 14:45:45","","","","",,,,,21,1.91,7,3,11,"… activist campaigns affect the careers of directors of the targeted firms. Using a comprehensive sample of shareholder activism … CEO turnover and to hire an outside CEO. These firms …","https://dash.harvard.edu/bitstream/handle/1/27899458/14-071.pdf?sequence=3&isAllowed=y","https://scholar.google.com/scholar?q=related:_d3-kCV7obgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
21,"G Johed, B Catasús","Institutional contradictions at and around the annual general meeting: How institutional logics influence shareholder activism",2015,"Accounting, Auditing &Accountability Journal","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/AAAJ-08-2012-01073/full/html","https://scholar.google.com/scholar?cites=13349173217639131575&as_sdt=2005&sciodt=2007&hl=en",90,"2025-02-06 14:45:45","HTML","10.1108/AAAJ-08-2012-01073","","",,,,,21,2.10,11,2,10,"… I think it is important to remember the former CEO of SKF Maurtiz Sahlin’s words:” As a member of the board one has to remember who owns the company, it is not the board, it is the …","https://www.emerald.com/insight/content/doi/10.1108/AAAJ-08-2012-01073/full/html","https://scholar.google.com/scholar?q=related:t-mJglDKQbkJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
