Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,M Heermann,Undermining lobbying coalitions: the interest group politics of EU copyright reform,2024,Journal of European Public Policy,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/13501763.2023.2249948,https://scholar.google.com/scholar?cites=13304894213532017979&as_sdt=2005&sciodt=2007&hl=en,372,12/12/24 10:04,,10.1080/13501763.2023.2249948,,,,,,,11,11,11,1,1,… It is therefore surprising that a coalition of tech firms and civil society activists failed to … notions of ‘digital sovereignty’ and by delegitimizing activists as Silicon Valley’s ‘useful idiots’. …,,https://scholar.google.com/scholar?q=related:O-W5e8t6pLgJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
8,G Amadori,Gaming for ecological activism: a multidimensional model for networks articulated through video games,2024,Games and Culture,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/15554120231170141,https://scholar.google.com/scholar?cites=8373607633726163676&as_sdt=2005&sciodt=2007&hl=en,373,12/12/24 10:04,,10.1177/15554120231170141,,,,,,,8,8,8,1,1,… of how video games and environmental activism can intersect in a specific intentional … trajectories for studying the intersection between the gaming world and ecological activism. …,,https://scholar.google.com/scholar?q=related:3Eq_EMcHNXQJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"T Mares, LA Minkoff-Zern",Worker-Driven Social Responsibility in the Food System,2024,Oxford Research Encyclopedia of Food …,oxfordre.com,https://oxfordre.com/foodstudies/display/10.1093/acrefore/9780197762530.001.0001/acrefore-9780197762530-e-62,,374,12/12/24 10:04,,10.1093/acrefore/9780197762530.001.0001/acrefore-9780197762530-e-62,,,,,,,0,0,0,2,1,"… For example, in 2021, the average CEO compensation was … , what is often missed by activists and scholars alike is the fact that … traditional forms of worker activism. The CIW successfully …",,https://scholar.google.com/scholar?q=related:Zlh6L6WGH_YJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"E Amedée, K Vasby Anderson, K Hughes, G Dickinson, ...",Death Becomes Us: Constituting Death and Imagining Wellbeing through Global Youth Environmental Activist Discourses,2024,,mountainscholar.org,https://mountainscholar.org/items/60ac960f-66fe-4565-b42d-3d6a57aa4157,,375,12/12/24 10:04,,,,,,,,,0,0,0,5,1,"In this study, I analyzed death as a rhetorical strategy and emphasized the speaking power of youth environmental activists and their unique contributions to public discourses. I argued …",https://mountainscholar.org/bitstreams/6d8c5d34-3a88-4dcf-8004-4f698a61b4a8/download,https://scholar.google.com/scholar?q=related:TyPMncFdpBwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,X He,Essays on Political Connections and Financial Decisions of Households and Corporates,2024,,repository.essex.ac.uk,https://repository.essex.ac.uk/38573/,,376,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… CEOs with Party school education exhibit more efficient investment practices, and reveal the mechanism that CEOs … Finally, this chapter highlights that CEOs with Party school education …",https://repository.essex.ac.uk/38573/1/CORRECRED_HE%201907644%20Thesis.pdf,https://scholar.google.com/scholar?q=related:bLaem7A14FIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"N Yapici, RJS Dheer",Forgetting Corporate Irresponsibility: The Role of Corporate Political Activities and Stakeholder Characteristics,2024,Journal of Business Ethics,Springer,https://link.springer.com/article/10.1007/s10551-023-05482-1,,377,12/12/24 10:04,,10.1007/s10551-023-05482-1,,,,,,,0,0,0,2,1,"… Our account of Enbridge’s forgetting work highlights how activists’ and less powerful actors … Contrary to Enbridge's promise from the CEO, we did need to retain a lawyer. We had only …",,https://scholar.google.com/scholar?q=related:ZvYZGsTn8SEJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,N Fesette,Abolitionist Laughter: The Joint Movement to# StopCopCity,2024,Theatre Journal,muse.jhu.edu,https://muse.jhu.edu/pub/1/article/943401/summary,https://scholar.google.com/scholar?cites=12030601736624689177&as_sdt=2005&sciodt=2007&hl=en,378,12/12/24 10:04,,,,,,,,,1,1,1,1,1,"… media representation, abolitionist activism is often riotously funny. … Radical scholarship, artist-activist work, and activism more … visual artists to draw portraits of CEOs and heads of major …",,https://scholar.google.com/scholar?q=related:GVC24YlI9aYJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,P Chang,Understanding Environmental NGOs' Inclusiveness: A Comparative Analysis of Two Australian Climate Action Groups,2024,Nonprofit Policy Forum,degruyter.com,https://www.degruyter.com/document/doi/10.1515/npf-2024-0010/html,,380,12/12/24 10:04,HTML,10.1515/npf-2024-0010,,,,,,,0,0,0,1,1,… able to contact and interview 13 XR activists in all states and … activists to slow down and explore novel ways to renew and regenerate from mental and physical exhaustion from activism…,https://www.degruyter.com/document/doi/10.1515/npf-2024-0010/html,https://scholar.google.com/scholar?q=related:NdX6atzZ0c8J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,TD Amaral,"Conflicting Goals: The Ethics and Accountability of Law Firm Environmental, Social, and Governance (ESG) Policies",2024,Roger Williams University Law Review,docs.rwu.edu,https://docs.rwu.edu/cgi/viewcontent.cgi?article=1906&context=rwu_LR,https://scholar.google.com/scholar?cites=17457118001566866299&as_sdt=2005&sciodt=2007&hl=en,381,12/12/24 10:04,PDF,,,,,,,,1,1,1,1,1,"… led by the influential BlackRock CEO Larry Fink and his annual letters to CEOs.In his 2018 letter, … The second is the rise of anti-ESG investors,42 anti-ESG legal activists,43 and State …",https://docs.rwu.edu/cgi/viewcontent.cgi?article=1906&context=rwu_LR,https://scholar.google.com/scholar?q=related:e1t4pVQkRPIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
39,"K Hellerstedt, T Uman, K Wennberg",Fooled by diversity? When diversity initiatives exacerbate rather than mitigate bias and inequality,2024,Academy of Management …,journals.aom.org,https://journals.aom.org/doi/abs/10.5465/amp.2021.0206,https://scholar.google.com/scholar?cites=5321109453800399592&as_sdt=2005&sciodt=2007&hl=en,382,12/12/24 10:04,,10.5465/amp.2021.0206,,,,,,,39,39,13,3,1,"… Given that internal activists tend to be more capable of instigating change, shareholder activism has become a way for external activists to exert internal pressure, too. A common …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4308670,https://scholar.google.com/scholar?q=related:6OK-FNtg2EkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
12,R Kaplan,"“Rather Than Follow Change, Business Must Lead this Transformation”: Global business's institutional project to privatize global environmental governance, 1990 …",2024,Organization Studies,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01708406231151498,https://scholar.google.com/scholar?cites=12222675551437580661&as_sdt=2005&sciodt=2007&hl=en,383,12/12/24 10:04,,10.1177/01708406231151498,,,,,,,12,12,12,1,1,"… , discourse, and activities of the transnational business association World Business Council for Sustainable Development circa 1990–2010, I show how the WBCSD unites the CEOs of …",https://journals.sagepub.com/doi/pdf/10.1177/01708406231151498,https://scholar.google.com/scholar?q=related:delJ0Keqn6kJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,AI Platt,"The Shortseller Enrichment Commission?: Whistleblowers, Activist Short Sellers, and the New Privatization of Public Enforcement",2024,Washington Law Review,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4744972,,384,12/12/24 10:04,,,,,,,,,0,0,0,1,1,… WBP) and the rise of activist short sellers. The WBP offers up financial bounties to individuals who bring forward actionable information about securities fraud. Activist shorts conduct due …,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4744972,https://scholar.google.com/scholar?q=related:iwV44dmiaoMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,A Vangeli,Transcending the DEI contradictions: a Bourdieusian path to social justice in international business,2024,Critical Perspectives on International Business,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/cpoib-04-2022-0039/full/html,https://scholar.google.com/scholar?cites=4111403182255845708&as_sdt=2005&sciodt=2007&hl=en,385,12/12/24 10:04,HTML,10.1108/cpoib-04-2022-0039,,,,,,,2,2,2,1,1,"Purpose This study aims to critically discuss and reorient the diversity, equity and inclusion (DEI) debate toward the idea of addressing and rectifying the pervasive structural inequalities …",https://www.emerald.com/insight/content/doi/10.1108/cpoib-04-2022-0039/full/html,https://scholar.google.com/scholar?q=related:TDHFPmmjDjkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"KM Kyllönen, S Kirchner, G Poelzer, P Lesser, ...","Indigenous rights, social media and protest movements in Sápmi",2024,Mineral Economics,Springer,https://link.springer.com/article/10.1007/s13563-024-00445-y,https://scholar.google.com/scholar?cites=14950822430128156140&as_sdt=2005&sciodt=2007&hl=en,386,12/12/24 10:04,HTML,10.1007/s13563-024-00445-y,,,,,,,2,2,0,5,1,"… Nowhere is this more apparent than in their activism against … used by Sámi activists because it bridges activist and protest … to comments made by a former CEO of Beowulf Mining, who …",https://link.springer.com/article/10.1007/s13563-024-00445-y,https://scholar.google.com/scholar?q=related:7C27j8n9e88J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,MA Salih,"Facebook's platform coloniality: At the nexus of political economy, nation-state's internal colonialism, and the political activism of the marginalized",2024,New media &society,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/14614448221144987,https://scholar.google.com/scholar?cites=11261847226415635206&as_sdt=2005&sciodt=2007&hl=en,387,12/12/24 10:04,,10.1177/14614448221144987,,,,,,,2,2,2,1,1,… on her political activism. She was assassinated along with two other female Kurdish activists in … But the Facebook CEO’s words raise important questions as to why Facebook finds it just …,,https://scholar.google.com/scholar?q=related:Bts4dWIeSpwJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"T Ahmadov, S Ulp, ...",Role of stakeholder engagement in sustainable development in Estonian small and medium-sized enterprises,2024,Green and Low-Carbon …,ojs.bonviewpress.com,http://ojs.bonviewpress.com/index.php/GLCE/article/view/2504,https://scholar.google.com/scholar?cites=14427025214589583808&as_sdt=2005&sciodt=2007&hl=en,388,12/12/24 10:04,,,,,,,,,3,3,1,3,1,"… As seen in Table 1, the respondents were mostly CEOs and managers of different areas of companies active in the fields of wood, furniture, chemicals, apparel, beverages, and metal …",http://ojs.bonviewpress.com/index.php/GLCE/article/download/2504/1020,https://scholar.google.com/scholar?q=related:wEE3uf4WN8gJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"DM Nonini, DC Holland","Food Activism Today: Sustainability, Climate Change, and Social Justice",2024,,books.google.com,https://books.google.com/books?hl=en&lr=&id=V8jXEAAAQBAJ&oi=fnd&pg=PA1957&dq=ceo+activist+or+ceo+activism&ots=lLjpjsJONq&sig=Mci7-B2Kotzv1Tz9sQ2Ripi7nnM,,389,12/12/24 10:04,BOOK,,,,,,,,0,0,0,2,1,"… We are convinced that what we have found there can provide transposable crucial insights into food activism elsewhere in the United States. In this book, we focus on food activists who …",,https://scholar.google.com/scholar?q=related:Q4dSQfVY8EkJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
5,"Z Dai, C Higgs",Social Network and Semantic Analysis of Roe v. Wade's Reversal on Twitter,2024,Social Science Computer Review,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/08944393231178602,https://scholar.google.com/scholar?cites=3961981677270471040&as_sdt=2005&sciodt=2007&hl=en,390,12/12/24 10:04,,10.1177/08944393231178602,,,,,,,5,5,3,2,1,"… Activists/Activist Groups Activists are people who advocate social change and/or practices activism… Dawson—an activist for freedom and democracy; and an activist group, Southern …",,https://scholar.google.com/scholar?q=related:gBFQEFjJ-zYJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"AL Williams, A Schweinbenz, ...","The Switch Up: BlackCrit, The Heritage, and the Wave of Athletic Racial Capitalism",2024,Cultural Studies↔ …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/15327086231217198,https://scholar.google.com/scholar?cites=9691016685440024713&as_sdt=2005&sciodt=2007&hl=en,391,12/12/24 10:04,,10.1177/15327086231217198,,,,,,,3,3,1,3,1,… of activism that took place and provides contextual understandings in addressing the “gap” in Black athlete activism … ) playbook that contemporary athlete activists like Lebron James and …,,https://scholar.google.com/scholar?q=related:iUAJiFRofYYJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,N Chanana,Inspirational Women Leaders: Diverse Success Stories and Inspirations,2024,Empowering and Advancing Women Leaders and …,igi-global.com,https://www.igi-global.com/chapter/inspirational-women-leaders/348637,,392,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"… Leila Velez (Brazil): Leila Velez, co-founder and CEO of Beleza Natural, has made … Activism and Advocacy: Wangari Maathai was an environmentalist and political activist known for her …",,https://scholar.google.com/scholar?q=related:vczdgADe88oJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"DO Rombo, AN Lutomia",Contemporary Legal and Policy Practices on LGBTQ and Activist Work in Kenya,2024,… of LGBTQ Identity in Organizations and …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003128151-9/contemporary-legal-policy-practices-lgbtq-activist-work-kenya-dorothy-owino-rombo-anne-namatsi-lutomia,,393,12/12/24 10:04,,10.4324/9781003128151-9,,,,,,,0,0,0,2,1,"… Mutua, as the chief executive officer of the Kenya Film Association, took it upon himself to be … While activism is used interchangeably with advocacy, we differentiated activists from …",,https://scholar.google.com/scholar?q=related:N1iAGmm19BoJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"D Cumming, F Lu, L Xu, CFJ Yu",Are Companies Offloading Risk onto Employees in Times of Uncertainty? Insights from Corporate Pension Plans,2024,Journal of Business Ethics,Springer,https://link.springer.com/article/10.1007/s10551-024-05655-6,https://scholar.google.com/scholar?cites=8903049967989560884&as_sdt=2005&sciodt=2007&hl=en,394,12/12/24 10:04,HTML,10.1007/s10551-024-05655-6,,,,,,,3,3,1,4,1,"… We also predict that the conflict between CEOs and employees intensifies when CEO compensation is directly tied to cash flow. With an EPU rise, firms experience reduced cash inflow …",https://link.springer.com/article/10.1007/s10551-024-05655-6,https://scholar.google.com/scholar?q=related:NBaSh8b8jXsJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
